customer_id,age,age_group,gender,location,subscription_status,item_purchased,category,size,color,season,purchase_amount,discount_applied,previous_purchases,frequency_of_purchases,purchase_frequency_days,payment_method,shipping_type,review_rating
1315,42,Adult,Male,Missouri,No,Boots,Footwear,S,Magenta,Summer,67,Yes,49,Annually,365,Debit Card,Free Shipping,3.4
1316,56,Middle-aged,Male,Mississippi,No,Shorts,Clothing,L,Green,Spring,75,Yes,29,Quarterly,90,Debit Card,2-Day Shipping,4.2
1317,28,Young Adult,Male,Arkansas,No,Belt,Accessories,S,Lavender,Spring,32,Yes,14,Bi-Weekly,14,Debit Card,Standard,4.6
1318,28,Young Adult,Male,Kentucky,No,Pants,Clothing,M,Green,Spring,43,Yes,19,Monthly,30,Cash,Free Shipping,2.8
1319,52,Middle-aged,Male,Connecticut,No,Shorts,Clothing,M,Maroon,Spring,93,Yes,19,Bi-Weekly,14,Credit Card,Express,2.7
1320,65,Senior,Male,Oklahoma,No,Sunglasses,Accessories,M,Magenta,Spring,24,Yes,48,Weekly,7,Bank Transfer,Standard,4.0
1321,56,Middle-aged,Male,California,No,Hat,Accessories,XL,Teal,Fall,31,Yes,19,Annually,365,Debit Card,Free Shipping,3.1
1322,59,Senior,Male,Missouri,No,T-shirt,Clothing,L,Orange,Winter,84,Yes,45,Every 3 Months,90,Bank Transfer,Express,3.7
1323,23,Young Adult,Male,Washington,No,Pants,Clothing,M,Violet,Winter,74,Yes,17,Quarterly,90,Bank Transfer,Next Day Air,4.0
1324,58,Senior,Male,New York,No,Shorts,Clothing,M,Yellow,Spring,62,Yes,15,Every 3 Months,90,Debit Card,Standard,4.6
1325,39,Adult,Male,Indiana,No,Jewelry,Accessories,S,Orange,Summer,77,Yes,11,Fortnightly,14,Credit Card,Free Shipping,3.8
1326,28,Young Adult,Male,Oregon,No,Backpack,Accessories,L,Gold,Summer,73,Yes,1,Monthly,30,Cash,Express,3.5
1327,40,Adult,Male,Texas,No,Shoes,Footwear,M,Indigo,Spring,50,Yes,17,Monthly,30,Cash,Free Shipping,3.8
1328,52,Middle-aged,Male,Florida,No,Coat,Outerwear,M,Turquoise,Winter,40,Yes,37,Weekly,7,Cash,Standard,2.8
1329,37,Adult,Male,Rhode Island,No,Sweater,Clothing,M,Orange,Winter,97,Yes,40,Weekly,7,Bank Transfer,Standard,3.7
1330,70,Senior,Male,Texas,No,Gloves,Accessories,M,Indigo,Fall,63,Yes,50,Every 3 Months,90,PayPal,Express,3.3
1331,30,Young Adult,Male,Vermont,No,Handbag,Accessories,M,Charcoal,Fall,65,Yes,20,Bi-Weekly,14,PayPal,Standard,2.9
1332,38,Adult,Male,Maryland,No,Socks,Clothing,M,Lavender,Spring,91,Yes,8,Bi-Weekly,14,PayPal,Standard,3.2
1333,66,Senior,Male,Alaska,No,Hoodie,Clothing,S,Gold,Spring,60,Yes,16,Quarterly,90,Bank Transfer,Store Pickup,4.3
1334,29,Young Adult,Male,Idaho,No,Pants,Clothing,M,Lavender,Winter,69,Yes,9,Quarterly,90,Bank Transfer,Next Day Air,2.7
1335,46,Middle-aged,Male,West Virginia,No,Coat,Outerwear,S,White,Spring,52,Yes,12,Monthly,30,Venmo,Store Pickup,3.8
1336,56,Middle-aged,Male,Nevada,No,Boots,Footwear,M,Lavender,Fall,49,Yes,26,Weekly,7,Credit Card,2-Day Shipping,4.8
1337,23,Young Adult,Male,Oregon,No,Sneakers,Footwear,M,Charcoal,Spring,85,Yes,44,Fortnightly,14,Debit Card,Store Pickup,4.8
1338,37,Adult,Male,Tennessee,No,Sweater,Clothing,L,Silver,Spring,86,Yes,19,Bi-Weekly,14,Credit Card,Express,3.4
1339,56,Middle-aged,Male,Alabama,No,Handbag,Accessories,S,Yellow,Winter,51,Yes,43,Fortnightly,14,PayPal,Standard,2.6
1340,36,Adult,Male,Indiana,No,Belt,Accessories,L,Olive,Winter,56,Yes,5,Every 3 Months,90,Bank Transfer,Next Day Air,5.0
1341,40,Adult,Male,Idaho,No,Belt,Accessories,M,Peach,Fall,72,Yes,5,Every 3 Months,90,Debit Card,Next Day Air,4.4
1342,26,Young Adult,Male,Rhode Island,No,Hoodie,Clothing,XL,Yellow,Fall,27,Yes,31,Quarterly,90,Bank Transfer,Standard,3.7
1343,57,Middle-aged,Male,Arizona,No,Sunglasses,Accessories,XL,Yellow,Summer,43,Yes,11,Monthly,30,Bank Transfer,2-Day Shipping,3.4
1344,68,Senior,Male,Florida,No,Sneakers,Footwear,M,Indigo,Spring,56,Yes,34,Monthly,30,Bank Transfer,Standard,3.4
1345,56,Middle-aged,Male,New York,No,T-shirt,Clothing,S,Violet,Fall,37,Yes,14,Annually,365,Cash,Next Day Air,4.9
1346,40,Adult,Male,Nebraska,No,Dress,Clothing,M,White,Fall,21,Yes,42,Weekly,7,Venmo,Standard,3.6
1347,44,Adult,Male,Mississippi,No,Hoodie,Clothing,L,White,Winter,91,Yes,15,Bi-Weekly,14,Venmo,Free Shipping,3.0
1348,44,Adult,Male,Vermont,No,Sweater,Clothing,M,Cyan,Summer,95,Yes,47,Monthly,30,Bank Transfer,2-Day Shipping,3.9
1349,19,Young Adult,Male,Nebraska,No,Belt,Accessories,XL,Purple,Spring,54,Yes,23,Fortnightly,14,Credit Card,Standard,3.2
1350,21,Young Adult,Male,South Carolina,No,Socks,Clothing,XL,Black,Spring,36,Yes,23,Bi-Weekly,14,Cash,Next Day Air,3.2
1351,31,Young Adult,Male,Delaware,No,Sunglasses,Accessories,M,Orange,Fall,71,Yes,1,Every 3 Months,90,Cash,Next Day Air,4.3
1352,30,Young Adult,Male,Vermont,No,Coat,Outerwear,L,Maroon,Summer,31,Yes,28,Quarterly,90,Bank Transfer,2-Day Shipping,2.8
1353,65,Senior,Male,Indiana,No,Hat,Accessories,XL,Orange,Spring,89,Yes,37,Bi-Weekly,14,Credit Card,Next Day Air,4.5
1354,39,Adult,Male,Oregon,No,Pants,Clothing,M,Teal,Winter,83,Yes,4,Every 3 Months,90,Cash,Next Day Air,4.1
1355,64,Senior,Male,Maryland,No,Backpack,Accessories,M,Gray,Spring,42,Yes,21,Quarterly,90,Bank Transfer,2-Day Shipping,3.6
1356,59,Senior,Male,Florida,No,Shorts,Clothing,M,Blue,Summer,91,Yes,50,Bi-Weekly,14,PayPal,2-Day Shipping,3.0
1357,49,Middle-aged,Male,Indiana,No,Jacket,Outerwear,M,Cyan,Spring,61,Yes,34,Annually,365,Bank Transfer,Free Shipping,4.0
1358,24,Young Adult,Male,Texas,No,Backpack,Accessories,S,Red,Summer,66,Yes,20,Quarterly,90,Cash,Next Day Air,3.5
1359,19,Young Adult,Male,Nebraska,No,Scarf,Accessories,XL,Pink,Spring,22,Yes,25,Every 3 Months,90,Venmo,Store Pickup,2.5
1360,27,Young Adult,Male,North Carolina,No,Hoodie,Clothing,S,Cyan,Winter,68,Yes,26,Fortnightly,14,Bank Transfer,Store Pickup,4.3
1361,56,Middle-aged,Male,Alabama,No,Skirt,Clothing,L,Black,Fall,43,Yes,4,Annually,365,Bank Transfer,Express,2.8
1362,49,Middle-aged,Male,Alabama,No,Dress,Clothing,M,Beige,Fall,32,Yes,39,Monthly,30,Debit Card,Next Day Air,3.7
1363,41,Adult,Male,Colorado,No,Coat,Outerwear,M,Gray,Fall,46,Yes,29,Weekly,7,Cash,Express,4.3
1364,36,Adult,Male,Wisconsin,No,Blouse,Clothing,L,Red,Summer,90,Yes,47,Quarterly,90,PayPal,Express,4.0
1365,68,Senior,Male,Delaware,No,Hat,Accessories,L,Yellow,Fall,75,Yes,5,Every 3 Months,90,Cash,Express,4.7
1366,28,Young Adult,Male,Indiana,No,Handbag,Accessories,M,Magenta,Winter,69,Yes,18,Fortnightly,14,Bank Transfer,Store Pickup,4.5
1367,45,Middle-aged,Male,Iowa,No,Belt,Accessories,M,Magenta,Fall,40,Yes,10,Fortnightly,14,Credit Card,Free Shipping,3.1
1368,60,Senior,Male,Iowa,No,Belt,Accessories,S,Black,Fall,63,Yes,25,Quarterly,90,Cash,Express,3.8
1369,21,Young Adult,Male,Wisconsin,No,Shirt,Clothing,L,Orange,Summer,36,Yes,2,Weekly,7,Cash,Express,4.9
1370,32,Adult,Male,Iowa,No,Shoes,Footwear,M,Green,Winter,75,Yes,48,Fortnightly,14,Venmo,Standard,3.2
1371,27,Young Adult,Male,Montana,No,Scarf,Accessories,L,Peach,Summer,67,Yes,41,Every 3 Months,90,Bank Transfer,2-Day Shipping,3.8
1372,40,Adult,Male,Mississippi,No,Pants,Clothing,M,Charcoal,Spring,64,Yes,42,Monthly,30,Credit Card,Store Pickup,2.8
1373,64,Senior,Male,Michigan,No,Blouse,Clothing,M,Gray,Fall,61,Yes,44,Bi-Weekly,14,PayPal,2-Day Shipping,4.0
1374,18,Young Adult,Male,Virginia,No,Gloves,Accessories,L,Turquoise,Winter,40,Yes,6,Quarterly,90,Cash,Store Pickup,2.6
1375,22,Young Adult,Male,New York,No,Handbag,Accessories,M,Red,Fall,97,Yes,5,Quarterly,90,Bank Transfer,Free Shipping,2.7
1376,42,Adult,Male,Maine,No,Sneakers,Footwear,L,Brown,Spring,31,Yes,8,Annually,365,Credit Card,2-Day Shipping,4.1
1377,57,Middle-aged,Male,New Jersey,No,Sandals,Footwear,L,Pink,Spring,65,Yes,24,Annually,365,PayPal,Free Shipping,5.0
1378,33,Adult,Male,Maryland,No,Sunglasses,Accessories,L,Olive,Spring,54,Yes,42,Monthly,30,Venmo,Next Day Air,3.0
1379,37,Adult,Male,Kentucky,No,Jacket,Outerwear,XL,Lavender,Fall,49,Yes,24,Weekly,7,Venmo,Free Shipping,3.6
1380,21,Young Adult,Male,Minnesota,No,T-shirt,Clothing,L,Purple,Fall,64,Yes,38,Bi-Weekly,14,Venmo,2-Day Shipping,2.8
1381,51,Middle-aged,Male,Massachusetts,No,Sneakers,Footwear,S,Beige,Winter,35,Yes,41,Fortnightly,14,Cash,Standard,4.6
1382,30,Young Adult,Male,Illinois,No,Shoes,Footwear,L,Green,Winter,86,Yes,48,Quarterly,90,Venmo,Standard,2.9
1383,68,Senior,Male,Michigan,No,Jacket,Outerwear,L,Brown,Winter,55,Yes,16,Quarterly,90,Bank Transfer,Express,4.8
1384,36,Adult,Male,Wisconsin,No,Scarf,Accessories,M,Beige,Spring,58,Yes,4,Monthly,30,Venmo,Express,3.3
1385,46,Middle-aged,Male,Alaska,No,Sneakers,Footwear,M,Beige,Fall,96,Yes,8,Weekly,7,Bank Transfer,Standard,4.6
1386,41,Adult,Male,Mississippi,No,Jewelry,Accessories,M,Indigo,Fall,64,Yes,1,Bi-Weekly,14,Bank Transfer,Store Pickup,2.6
1387,68,Senior,Male,Oregon,No,Jacket,Outerwear,M,Silver,Fall,56,Yes,4,Quarterly,90,Debit Card,Next Day Air,4.0
1388,21,Young Adult,Male,Maryland,No,Blouse,Clothing,M,Gold,Winter,85,Yes,20,Monthly,30,Credit Card,Standard,3.8
1389,62,Senior,Male,Arkansas,No,Dress,Clothing,M,Lavender,Spring,23,Yes,40,Quarterly,90,Cash,Express,3.9
1390,59,Senior,Male,Illinois,No,Scarf,Accessories,L,Orange,Fall,72,Yes,8,Fortnightly,14,Debit Card,Store Pickup,2.6
1391,25,Young Adult,Male,Arkansas,No,Hat,Accessories,M,Maroon,Summer,38,Yes,42,Weekly,7,Debit Card,Standard,4.3
1392,53,Middle-aged,Male,Mississippi,No,Blouse,Clothing,S,White,Winter,29,Yes,38,Annually,365,Credit Card,Express,3.6
1393,31,Young Adult,Male,Arkansas,No,Gloves,Accessories,M,Yellow,Spring,46,Yes,34,Every 3 Months,90,Venmo,Express,4.2
1394,46,Middle-aged,Male,Idaho,No,Gloves,Accessories,L,Yellow,Spring,58,Yes,14,Fortnightly,14,PayPal,Express,3.9
1395,26,Young Adult,Male,Iowa,No,Coat,Outerwear,L,Magenta,Fall,43,Yes,39,Weekly,7,Cash,Next Day Air,4.7
1396,47,Middle-aged,Male,West Virginia,No,Scarf,Accessories,L,Turquoise,Spring,32,Yes,40,Bi-Weekly,14,PayPal,Next Day Air,2.8
1397,37,Adult,Male,Wisconsin,No,Pants,Clothing,XL,Lavender,Winter,30,Yes,49,Monthly,30,Debit Card,Next Day Air,3.0
1398,55,Middle-aged,Male,Massachusetts,No,Sunglasses,Accessories,S,Magenta,Summer,67,Yes,33,Annually,365,PayPal,Store Pickup,4.7
1399,30,Young Adult,Male,Texas,No,Dress,Clothing,M,Cyan,Summer,45,Yes,25,Weekly,7,Credit Card,Free Shipping,2.5
1400,19,Young Adult,Male,Nebraska,No,Hat,Accessories,M,Olive,Winter,81,Yes,48,Annually,365,Venmo,Store Pickup,3.1
1401,36,Adult,Male,Nevada,No,Backpack,Accessories,M,Red,Fall,23,Yes,22,Every 3 Months,90,Credit Card,Next Day Air,3.6
1402,23,Young Adult,Male,Indiana,No,Sandals,Footwear,M,Blue,Fall,59,Yes,1,Weekly,7,PayPal,2-Day Shipping,3.5
1403,62,Senior,Male,North Dakota,No,Sunglasses,Accessories,L,White,Summer,21,Yes,47,Monthly,30,PayPal,Express,3.1
1404,26,Young Adult,Male,Georgia,No,Backpack,Accessories,M,Peach,Spring,20,Yes,20,Bi-Weekly,14,Credit Card,Store Pickup,3.6
1405,36,Adult,Male,New Mexico,No,Jewelry,Accessories,M,Charcoal,Winter,28,Yes,10,Weekly,7,Debit Card,Next Day Air,3.5
1406,33,Adult,Male,New Hampshire,No,Socks,Clothing,M,Peach,Winter,100,Yes,39,Monthly,30,Credit Card,Store Pickup,2.7
1407,32,Adult,Male,Washington,No,Shirt,Clothing,L,Turquoise,Spring,46,Yes,15,Monthly,30,Debit Card,Express,3.6
1408,56,Middle-aged,Male,Nevada,No,Handbag,Accessories,XL,Charcoal,Spring,61,Yes,11,Annually,365,Credit Card,Express,4.5
1409,58,Senior,Male,Maine,No,Blouse,Clothing,M,Yellow,Winter,58,Yes,38,Weekly,7,Venmo,Free Shipping,4.1
1410,34,Adult,Male,Idaho,No,Backpack,Accessories,M,Blue,Spring,50,Yes,41,Fortnightly,14,Cash,Standard,4.2
1411,61,Senior,Male,Tennessee,No,Hat,Accessories,M,Purple,Summer,93,Yes,18,Annually,365,Debit Card,Store Pickup,4.0
1412,48,Middle-aged,Male,Louisiana,No,Skirt,Clothing,L,Green,Summer,24,Yes,13,Quarterly,90,Venmo,Store Pickup,2.8
1413,25,Young Adult,Male,Michigan,No,Shorts,Clothing,M,Charcoal,Summer,100,Yes,43,Annually,365,Venmo,2-Day Shipping,2.6
1414,51,Middle-aged,Male,New Hampshire,No,Blouse,Clothing,S,Indigo,Fall,79,Yes,12,Quarterly,90,Bank Transfer,Store Pickup,2.7
1415,29,Young Adult,Male,Minnesota,No,Socks,Clothing,M,Black,Summer,51,Yes,3,Bi-Weekly,14,Credit Card,Store Pickup,4.5
1416,54,Middle-aged,Male,Illinois,No,Belt,Accessories,M,Blue,Winter,90,Yes,12,Every 3 Months,90,Credit Card,Free Shipping,3.7
1417,48,Middle-aged,Male,Idaho,No,Boots,Footwear,L,Silver,Summer,56,Yes,46,Quarterly,90,Cash,Free Shipping,3.4
1418,62,Senior,Male,Montana,No,Shorts,Clothing,S,Brown,Spring,25,Yes,21,Fortnightly,14,Debit Card,Standard,4.6
1419,18,Young Adult,Male,Alabama,No,Shirt,Clothing,M,Violet,Summer,75,Yes,23,Every 3 Months,90,Venmo,2-Day Shipping,4.1
1420,43,Adult,Male,Montana,No,Handbag,Accessories,M,Orange,Summer,75,Yes,4,Quarterly,90,Debit Card,Free Shipping,2.6
1421,22,Young Adult,Male,California,No,Jeans,Clothing,XL,Gray,Summer,53,Yes,45,Every 3 Months,90,PayPal,Store Pickup,4.6
1422,68,Senior,Male,Pennsylvania,No,Dress,Clothing,S,Gold,Spring,100,Yes,24,Fortnightly,14,Bank Transfer,Standard,3.0
1423,44,Adult,Male,Texas,No,Dress,Clothing,L,Charcoal,Fall,27,Yes,3,Bi-Weekly,14,PayPal,Free Shipping,3.4
1424,51,Middle-aged,Male,Michigan,No,Sandals,Footwear,S,Black,Fall,60,Yes,12,Every 3 Months,90,Venmo,Free Shipping,3.5
1425,66,Senior,Male,Connecticut,No,Jacket,Outerwear,S,Indigo,Fall,23,Yes,34,Every 3 Months,90,Bank Transfer,Standard,3.5
1426,59,Senior,Male,Wyoming,No,Coat,Outerwear,S,White,Winter,40,Yes,39,Annually,365,Credit Card,Next Day Air,3.7
1427,60,Senior,Male,Michigan,No,Pants,Clothing,M,Yellow,Summer,38,Yes,35,Every 3 Months,90,PayPal,Free Shipping,4.8
1428,31,Young Adult,Male,South Dakota,No,Backpack,Accessories,S,Orange,Summer,90,Yes,8,Annually,365,Credit Card,Store Pickup,4.9
1429,20,Young Adult,Male,North Dakota,No,Blouse,Clothing,S,Green,Summer,97,Yes,42,Quarterly,90,PayPal,Express,4.9
1430,24,Young Adult,Male,Maryland,No,Skirt,Clothing,L,Gold,Fall,38,Yes,6,Every 3 Months,90,Credit Card,Standard,4.7
1431,48,Middle-aged,Male,Michigan,No,Sandals,Footwear,S,Orange,Summer,30,Yes,3,Fortnightly,14,Credit Card,Free Shipping,4.9
1432,39,Adult,Male,South Dakota,No,Pants,Clothing,M,Cyan,Fall,88,Yes,29,Quarterly,90,Venmo,Express,2.9
1433,34,Adult,Male,Florida,No,Hat,Accessories,L,Black,Winter,33,Yes,32,Quarterly,90,Debit Card,Express,4.4
1434,70,Senior,Male,Minnesota,No,Hoodie,Clothing,L,Yellow,Winter,60,Yes,45,Weekly,7,Debit Card,Next Day Air,3.2
1435,59,Senior,Male,New York,No,Sweater,Clothing,L,Maroon,Summer,64,Yes,21,Bi-Weekly,14,Debit Card,Free Shipping,4.6
1436,45,Middle-aged,Male,Oregon,No,Scarf,Accessories,XL,Black,Fall,95,Yes,41,Weekly,7,Cash,Standard,4.0
1437,35,Adult,Male,Minnesota,No,Sneakers,Footwear,M,Gray,Winter,83,Yes,23,Fortnightly,14,PayPal,Free Shipping,3.7
1438,69,Senior,Male,Montana,No,Boots,Footwear,XL,Orange,Winter,97,Yes,14,Annually,365,Cash,Free Shipping,4.2
1439,58,Senior,Male,Washington,No,Coat,Outerwear,M,Cyan,Spring,38,Yes,24,Monthly,30,Debit Card,Standard,2.9
1440,25,Young Adult,Male,New Mexico,No,Boots,Footwear,M,Magenta,Summer,48,Yes,25,Fortnightly,14,Cash,Next Day Air,4.8
1441,27,Young Adult,Male,Arizona,No,Sandals,Footwear,M,Pink,Spring,76,Yes,13,Monthly,30,Venmo,Standard,4.4
1442,34,Adult,Male,Nebraska,No,Pants,Clothing,S,Turquoise,Summer,25,Yes,3,Every 3 Months,90,Venmo,Free Shipping,3.4
1443,53,Middle-aged,Male,Idaho,No,Hoodie,Clothing,S,Violet,Spring,92,Yes,42,Annually,365,Credit Card,2-Day Shipping,2.8
1444,58,Senior,Male,Idaho,No,Sandals,Footwear,L,Teal,Fall,47,Yes,2,Monthly,30,Cash,Next Day Air,4.2
1445,32,Adult,Male,Vermont,No,Sweater,Clothing,L,Pink,Fall,36,Yes,26,Quarterly,90,Cash,Express,3.8
1446,64,Senior,Male,Arkansas,No,Belt,Accessories,M,Gold,Fall,51,Yes,24,Annually,365,Credit Card,2-Day Shipping,3.1
1447,63,Senior,Male,Wyoming,No,Jeans,Clothing,XL,Red,Summer,35,Yes,6,Quarterly,90,Credit Card,Express,3.2
1448,23,Young Adult,Male,New Mexico,No,Hoodie,Clothing,S,Beige,Summer,57,Yes,25,Monthly,30,PayPal,Next Day Air,3.0
1449,64,Senior,Male,West Virginia,No,Boots,Footwear,M,Black,Summer,95,Yes,11,Every 3 Months,90,Credit Card,Free Shipping,3.6
1450,18,Young Adult,Male,New York,No,Socks,Clothing,L,Lavender,Winter,41,Yes,20,Every 3 Months,90,Cash,Store Pickup,2.5
1451,25,Young Adult,Male,Illinois,No,Dress,Clothing,S,Teal,Winter,44,Yes,25,Quarterly,90,Cash,Free Shipping,3.4
1452,54,Middle-aged,Male,Utah,No,Jacket,Outerwear,M,Maroon,Fall,34,Yes,35,Quarterly,90,PayPal,Next Day Air,2.5
1453,60,Senior,Male,Colorado,No,Jacket,Outerwear,L,Blue,Spring,25,Yes,11,Quarterly,90,Bank Transfer,2-Day Shipping,4.7
1454,36,Adult,Male,Virginia,No,Boots,Footwear,S,Teal,Winter,93,Yes,41,Fortnightly,14,Bank Transfer,2-Day Shipping,3.2
1455,66,Senior,Male,Georgia,No,Sneakers,Footwear,L,Maroon,Winter,50,Yes,17,Annually,365,Credit Card,Free Shipping,2.9
1456,60,Senior,Male,Alabama,No,Pants,Clothing,L,Silver,Fall,79,Yes,1,Every 3 Months,90,PayPal,Express,4.9
1457,59,Senior,Male,Montana,No,Coat,Outerwear,S,Olive,Spring,100,Yes,30,Every 3 Months,90,PayPal,Store Pickup,2.7
1458,58,Senior,Male,Pennsylvania,No,Shirt,Clothing,S,Gray,Spring,57,Yes,47,Fortnightly,14,Venmo,Express,4.7
1459,35,Adult,Male,Missouri,No,Sweater,Clothing,M,Peach,Spring,28,Yes,34,Weekly,7,Venmo,2-Day Shipping,2.9
1460,20,Young Adult,Male,Maine,No,Shoes,Footwear,L,Yellow,Winter,35,Yes,18,Fortnightly,14,Venmo,Express,4.8
1461,70,Senior,Male,Pennsylvania,No,Boots,Footwear,L,Violet,Fall,85,Yes,33,Bi-Weekly,14,Venmo,Standard,4.6
1462,54,Middle-aged,Male,Oregon,No,Sunglasses,Accessories,S,Red,Summer,95,Yes,42,Quarterly,90,Venmo,2-Day Shipping,5.0
1463,38,Adult,Male,Utah,No,Sneakers,Footwear,S,Charcoal,Summer,90,Yes,2,Quarterly,90,Venmo,2-Day Shipping,4.8
1464,54,Middle-aged,Male,Oklahoma,No,Jewelry,Accessories,M,Beige,Summer,49,Yes,1,Monthly,30,Bank Transfer,Store Pickup,4.9
1465,33,Adult,Male,Montana,No,Belt,Accessories,M,Peach,Winter,92,Yes,23,Quarterly,90,Bank Transfer,2-Day Shipping,4.6
1466,46,Middle-aged,Male,Nebraska,No,Gloves,Accessories,XL,Violet,Winter,72,Yes,42,Bi-Weekly,14,Cash,Store Pickup,3.9
1467,58,Senior,Male,Alabama,No,Shorts,Clothing,M,Green,Summer,71,Yes,3,Annually,365,PayPal,Store Pickup,4.5
1468,30,Young Adult,Male,Ohio,No,Jewelry,Accessories,XL,Olive,Winter,27,Yes,16,Fortnightly,14,Debit Card,Store Pickup,4.7
1469,42,Adult,Male,Arkansas,No,Gloves,Accessories,S,Silver,Fall,39,Yes,46,Fortnightly,14,Cash,Express,3.9
1470,28,Young Adult,Male,Mississippi,No,Jewelry,Accessories,M,Purple,Winter,98,Yes,31,Every 3 Months,90,PayPal,Standard,4.4
1471,43,Adult,Male,California,No,Sandals,Footwear,M,Silver,Spring,27,Yes,15,Every 3 Months,90,Cash,Next Day Air,3.9
1472,31,Young Adult,Male,Alaska,No,Jewelry,Accessories,S,Gray,Spring,71,Yes,48,Every 3 Months,90,Venmo,2-Day Shipping,2.8
1473,39,Adult,Male,Indiana,No,Hat,Accessories,L,Turquoise,Spring,24,Yes,11,Weekly,7,Cash,Store Pickup,3.5
1474,69,Senior,Male,Wisconsin,No,Shorts,Clothing,M,Violet,Fall,63,Yes,20,Every 3 Months,90,Credit Card,Express,4.3
1475,31,Young Adult,Male,New Jersey,No,Sweater,Clothing,S,Pink,Fall,72,Yes,6,Monthly,30,Credit Card,Next Day Air,3.9
1476,44,Adult,Male,Rhode Island,No,Blouse,Clothing,M,Teal,Spring,61,Yes,24,Monthly,30,Cash,Express,4.0
1477,39,Adult,Male,Wyoming,No,Hat,Accessories,M,Magenta,Fall,56,Yes,18,Monthly,30,Credit Card,Next Day Air,4.1
1478,24,Young Adult,Male,Oregon,No,Belt,Accessories,XL,Silver,Summer,32,Yes,1,Every 3 Months,90,PayPal,Standard,4.3
1479,28,Young Adult,Male,Washington,No,Gloves,Accessories,M,Blue,Summer,23,Yes,13,Bi-Weekly,14,Venmo,Free Shipping,4.2
1480,48,Middle-aged,Male,Washington,No,Coat,Outerwear,L,Black,Spring,100,Yes,2,Weekly,7,Bank Transfer,Standard,4.0
1481,39,Adult,Male,New Hampshire,No,Jewelry,Accessories,M,Gold,Fall,74,Yes,26,Quarterly,90,Cash,Express,3.6
1482,64,Senior,Male,Maryland,No,Skirt,Clothing,S,Gray,Spring,33,Yes,31,Quarterly,90,PayPal,Standard,3.3
1483,28,Young Adult,Male,Wisconsin,No,Gloves,Accessories,S,Magenta,Spring,67,Yes,43,Weekly,7,Bank Transfer,2-Day Shipping,4.1
1484,39,Adult,Male,Massachusetts,No,Jewelry,Accessories,S,Yellow,Summer,61,Yes,12,Bi-Weekly,14,Debit Card,Next Day Air,4.7
1485,49,Middle-aged,Male,Nebraska,No,Shorts,Clothing,M,Teal,Summer,46,Yes,22,Every 3 Months,90,Venmo,Store Pickup,4.4
1486,22,Young Adult,Male,Nebraska,No,Gloves,Accessories,L,Red,Spring,56,Yes,3,Fortnightly,14,Cash,Standard,3.4
1487,25,Young Adult,Male,Idaho,No,Sneakers,Footwear,S,Yellow,Spring,73,Yes,23,Every 3 Months,90,Venmo,Free Shipping,5.0
1488,40,Adult,Male,Arizona,No,Skirt,Clothing,L,Black,Summer,44,Yes,26,Annually,365,PayPal,Store Pickup,4.6
1489,23,Young Adult,Male,Hawaii,No,Hat,Accessories,L,Pink,Winter,44,Yes,37,Weekly,7,Credit Card,Standard,4.0
1490,24,Young Adult,Male,Missouri,No,Jewelry,Accessories,XL,Magenta,Summer,26,Yes,42,Quarterly,90,Venmo,Next Day Air,4.1
1491,66,Senior,Male,Louisiana,No,Sneakers,Footwear,L,Olive,Spring,52,Yes,15,Bi-Weekly,14,Venmo,Express,4.9
1492,27,Young Adult,Male,Arkansas,No,Shirt,Clothing,S,Black,Summer,54,Yes,10,Quarterly,90,Bank Transfer,Free Shipping,2.7
1493,62,Senior,Male,North Carolina,No,Jacket,Outerwear,M,Maroon,Summer,38,Yes,3,Quarterly,90,Venmo,Free Shipping,4.5
1494,70,Senior,Male,North Dakota,No,Belt,Accessories,S,Gold,Fall,44,Yes,44,Quarterly,90,Credit Card,Standard,2.7
1495,43,Adult,Male,Montana,No,T-shirt,Clothing,M,Gray,Spring,76,Yes,23,Fortnightly,14,Bank Transfer,Next Day Air,3.0
1496,45,Middle-aged,Male,Rhode Island,No,Jewelry,Accessories,M,Brown,Winter,23,Yes,6,Weekly,7,PayPal,Next Day Air,4.5
1497,63,Senior,Male,Idaho,No,T-shirt,Clothing,M,Purple,Winter,98,Yes,9,Bi-Weekly,14,Venmo,Standard,5.0
1498,69,Senior,Male,Michigan,No,Jacket,Outerwear,S,Magenta,Spring,33,Yes,16,Every 3 Months,90,Debit Card,2-Day Shipping,3.8
1499,59,Senior,Male,Illinois,No,Sweater,Clothing,M,Teal,Summer,32,Yes,46,Fortnightly,14,Venmo,Standard,3.1
1500,19,Young Adult,Male,Georgia,No,Boots,Footwear,S,Olive,Fall,85,Yes,24,Every 3 Months,90,Credit Card,Free Shipping,3.4
1501,63,Senior,Male,Alabama,No,Jeans,Clothing,L,Maroon,Summer,69,Yes,22,Monthly,30,Debit Card,Next Day Air,4.8
1502,37,Adult,Male,Alaska,No,Jeans,Clothing,XL,Silver,Spring,55,Yes,13,Every 3 Months,90,Debit Card,Standard,2.7
1503,37,Adult,Male,Massachusetts,No,Pants,Clothing,M,Black,Summer,66,Yes,20,Fortnightly,14,Cash,Store Pickup,3.2
1504,50,Middle-aged,Male,Michigan,No,Jacket,Outerwear,M,Maroon,Fall,30,Yes,46,Quarterly,90,Cash,2-Day Shipping,3.9
